Gen,MeanFit,StdFit,MaxFit
410,+4529.558,+466.079,+5383.177,+0.292,+0.027,+0.440
411,+4501.741,+477.131,+5302.042,+0.286,+0.029,+0.397
412,+4397.252,+532.483,+5468.768,+0.289,+0.033,+0.436
413,+4401.473,+516.625,+5586.297,+0.295,+0.036,+0.518
414,+4320.387,+581.929,+5471.755,+0.290,+0.035,+0.516
415,+4503.898,+575.740,+5559.164,+0.299,+0.036,+0.492
416,+4641.371,+511.183,+5484.364,+0.302,+0.040,+0.492
417,+4570.206,+577.591,+5555.794,+0.301,+0.038,+0.446
418,+4395.518,+508.415,+5414.253,+0.300,+0.035,+0.426
419,+4498.978,+478.376,+5371.585,+0.304,+0.034,+0.424
420,+4378.356,+494.539,+5574.302,+0.299,+0.037,+0.488
421,+4491.990,+544.789,+5575.677,+0.301,+0.040,+0.437
422,+4598.934,+543.857,+5493.241,+0.299,+0.035,+0.464
423,+4571.782,+520.469,+5447.670,+0.300,+0.035,+0.428
424,+4293.618,+580.477,+5390.430,+0.302,+0.039,+0.441
425,+4366.075,+604.767,+5511.182,+0.298,+0.033,+0.406
426,+4328.621,+558.381,+5480.552,+0.297,+0.034,+0.445
427,+4376.163,+560.272,+5454.614,+0.298,+0.038,+0.436
428,+4321.484,+515.837,+5474.267,+0.302,+0.038,+0.459
429,+4449.969,+554.521,+5524.611,+0.305,+0.035,+0.433
430,+4543.662,+533.165,+5583.651,+0.303,+0.036,+0.472
431,+4541.606,+597.148,+5469.100,+0.297,+0.038,+0.431
432,+4460.092,+562.472,+5594.577,+0.298,+0.036,+0.414
433,+4420.497,+549.118,+5534.301,+0.296,+0.031,+0.414
434,+4487.622,+531.412,+5390.428,+0.298,+0.034,+0.434
435,+4490.452,+523.975,+5424.138,+0.298,+0.032,+0.396
436,+4484.427,+508.531,+5410.709,+0.301,+0.033,+0.435
437,+4406.932,+510.829,+5468.273,+0.297,+0.033,+0.395
438,+4446.767,+558.014,+5468.045,+0.296,+0.030,+0.399
439,+4597.365,+564.332,+5492.714,+0.291,+0.031,+0.401
440,+4429.385,+576.107,+5457.292,+0.297,+0.041,+0.499
441,+4573.484,+538.916,+5492.891,+0.303,+0.041,+0.469
442,+4474.473,+589.728,+5492.790,+0.303,+0.036,+0.440
443,+4446.841,+577.464,+5398.559,+0.299,+0.034,+0.444
444,+4326.124,+502.030,+5467.635,+0.298,+0.031,+0.417
445,+4407.825,+440.171,+5292.823,+0.297,+0.031,+0.409
446,+4419.739,+503.193,+5473.505,+0.300,+0.031,+0.433
447,+4361.979,+484.334,+5340.780,+0.293,+0.034,+0.441
448,+4409.325,+502.325,+5334.496,+0.296,+0.031,+0.404
449,+4478.439,+478.826,+5388.242,+0.299,+0.031,+0.399
450,+4495.055,+524.471,+5561.331,+0.296,+0.035,+0.429
451,+4390.868,+583.301,+5519.158,+0.299,+0.036,+0.477
452,+4470.058,+542.312,+5552.525,+0.299,+0.035,+0.433
453,+4491.222,+521.416,+5359.437,+0.300,+0.035,+0.417
454,+4468.108,+520.137,+5399.607,+0.299,+0.036,+0.438
455,+4422.318,+506.440,+5603.922,+0.305,+0.042,+0.473
456,+4507.355,+543.245,+5580.030,+0.303,+0.045,+0.622
457,+4487.289,+570.297,+5479.851,+0.298,+0.039,+0.487
458,+4515.053,+538.044,+5433.333,+0.298,+0.035,+0.424
459,+4507.313,+551.790,+5473.642,+0.298,+0.031,+0.399
460,+4520.859,+516.224,+5527.927,+0.300,+0.033,+0.425
461,+4599.655,+492.714,+5546.668,+0.296,+0.035,+0.468
462,+4528.741,+499.464,+5460.709,+0.298,+0.034,+0.414
463,+4495.976,+560.672,+5498.245,+0.297,+0.036,+0.445
464,+4557.778,+534.862,+5458.681,+0.287,+0.033,+0.448
465,+4551.710,+526.102,+5533.770,+0.287,+0.036,+0.477
466,+4569.375,+518.199,+5460.381,+0.293,+0.035,+0.441
467,+4496.136,+493.078,+5390.725,+0.292,+0.035,+0.454
468,+4489.946,+485.399,+5321.220,+0.289,+0.035,+0.416
469,+4404.265,+515.737,+5355.681,+0.294,+0.038,+0.452
470,+4442.372,+542.320,+5430.050,+0.297,+0.040,+0.495
471,+4442.320,+569.494,+5478.066,+0.297,+0.036,+0.478
472,+4387.478,+539.026,+5309.193,+0.297,+0.046,+0.599
473,+4299.173,+574.755,+5417.797,+0.300,+0.047,+0.493
474,+4410.414,+510.804,+5466.314,+0.300,+0.037,+0.440
475,+4554.115,+480.419,+5398.733,+0.298,+0.035,+0.504
476,+4510.004,+489.394,+5417.917,+0.300,+0.031,+0.405
477,+4324.367,+550.295,+5546.518,+0.294,+0.032,+0.444
478,+4352.964,+566.288,+5467.964,+0.298,+0.036,+0.450
479,+4422.259,+547.717,+5441.849,+0.298,+0.030,+0.393
480,+4483.101,+523.450,+5502.792,+0.295,+0.032,+0.404
481,+4401.078,+495.009,+5478.530,+0.296,+0.029,+0.380
482,+4359.851,+533.345,+5568.662,+0.301,+0.033,+0.425
483,+4393.383,+578.367,+5600.560,+0.304,+0.040,+0.526
484,+4547.880,+559.711,+5597.560,+0.310,+0.042,+0.501
485,+4525.421,+539.025,+5600.859,+0.310,+0.040,+0.421
486,+4523.053,+527.909,+5601.775,+0.313,+0.039,+0.462
487,+4546.108,+533.756,+5495.858,+0.308,+0.037,+0.443
488,+4426.002,+558.935,+5613.961,+0.310,+0.045,+0.636
489,+4456.515,+527.631,+5596.711,+0.308,+0.047,+0.610
490,+4461.211,+534.024,+5565.113,+0.304,+0.046,+0.493
491,+4576.865,+504.412,+5626.592,+0.307,+0.038,+0.440
492,+4620.285,+503.061,+5574.029,+0.300,+0.036,+0.405
493,+4544.494,+529.941,+5456.817,+0.303,+0.036,+0.453
494,+4334.250,+565.959,+5488.824,+0.298,+0.039,+0.462
495,+4322.951,+552.453,+5669.282,+0.296,+0.046,+0.522
496,+4434.271,+504.359,+5478.267,+0.303,+0.036,+0.431
497,+4444.086,+464.720,+5300.160,+0.302,+0.034,+0.412
498,+4401.889,+501.895,+5406.764,+0.298,+0.033,+0.403
499,+4367.186,+542.105,+5518.923,+0.302,+0.035,+0.444
